95, 0
96, 0
97, 0
98, 0
99, 0
100, 0
101, 0
102, 0
103, 0
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 0
116, 0
117, 0
118, 0
119, 0
120, 0
121, 0
122, 0
123, 0
124, 0
125, 0
126, 0
127, 0
128, 0
129, 0
130, 0
131, 0
132, 0
133, 0
134, 0
135, 0
136, 0
137, 0
138, 0
139, 0
140, 0
141, 0
142, 0
143, 0
144, 0
145, 0
146, 0
147, 0
148, 0
149, 0
150, 0
151, 0
152, 0
153, 0
154, 0
155, 0
156, 0
157, 0
158, 0
159, 0
160, 0
161, 0
162, 0
163, 0
164, 0
165, 0
166, 0
167, 0
168, 0
169, 0
170, 0
171, 0
172, 0
173, 0
174, 0
175, 0
176, 0
177, 0
178, 0
179, 0
180, 0
181, 0
182, 0
183, 0
184, 0
185, 0
186, 0
187, 0
188, 0
189, 0
190, 0
191, 0
192, 0
193, 0
194, 0
195, 0
196, 0
197, 0
198, 0
199, 0
200, 38.9418
201, 38.9418
202, 38.9418
203, 38.9418
204, 38.9418
205, 38.9418
206, 38.9418
207, 38.9418
208, 38.9418
209, 38.9418
210, 38.9418
211, 38.9418
212, 38.9418
213, 38.9418
214, 38.9418
215, 38.9418
216, 38.9418
217, 38.9418
218, 38.9418
219, 38.9418
220, 38.9418
221, 38.9418
222, 38.9418
223, 38.9418
224, 38.9418
225, 38.9418
226, 38.9418
227, 38.9418
228, 38.9418
229, 38.9418
230, 38.9418
231, 38.9418
232, 38.9418
233, 38.9418
234, 38.9418
235, 38.9418
236, 38.9418
237, 38.9418
238, 38.9418
239, 38.9418
240, 38.9418
241, 38.9418
242, 38.9418
243, 38.9418
244, 38.9418
245, 38.9418
246, 38.9418
247, 38.9418
248, 38.9418
249, 38.9418
250, 38.9418
251, 38.9418
252, 38.9418
253, 38.9418
254, 38.9418
255, 38.9418
256, 38.9418
257, 38.9418
258, 38.9418
259, 38.9418
260, 38.9418
261, 38.9418
262, 38.9418
263, 38.9418
264, 38.9418
265, 38.9418
266, 38.9418
267, 38.9418
268, 38.9418
269, 38.9418
270, 38.9418
271, 38.9418
272, 38.9418
273, 38.9418
274, 38.9418
275, 38.9418
276, 38.9418
277, 38.9418
278, 38.9418
279, 38.9418
280, 38.9418
281, 38.9418
282, 38.9418
283, 38.9418
284, 38.9418
285, 38.9418
286, 38.9418
287, 38.9418
288, 38.9418
289, 38.9418
290, 38.9418
291, 38.9418
292, 38.9418
293, 38.9418
294, 38.9418
295, 38.9418
296, 38.9418
297, 38.9418
298, 38.9418
299, 38.9418
300, 71.7356
301, 71.7356
302, 71.7356
303, 71.7356
304, 71.7356
305, 71.7356
306, 71.7356
307, 71.7356
308, 71.7356
309, 71.7356
310, 71.7356
311, 71.7356
312, 71.7356
313, 71.7356
314, 71.7356
315, 71.7356
316, 71.7356
317, 71.7356
318, 71.7356
319, 71.7356
320, 71.7356
321, 71.7356
322, 71.7356
323, 71.7356
324, 71.7356
325, 71.7356
326, 71.7356
327, 71.7356
328, 71.7356
329, 71.7356
330, 71.7356
331, 71.7356
332, 71.7356
333, 71.7356
334, 71.7356
335, 71.7356
336, 71.7356
337, 71.7356
338, 71.7356
339, 71.7356
340, 71.7356
341, 71.7356
342, 71.7356
343, 71.7356
344, 71.7356
345, 71.7356
346, 71.7356
347, 71.7356
348, 71.7356
349, 71.7356
350, 71.7356
351, 71.7356
352, 71.7356
353, 71.7356
354, 71.7356
355, 71.7356
356, 71.7356
357, 71.7356
358, 71.7356
359, 71.7356
360, 71.7356
361, 71.7356
362, 71.7356
363, 71.7356
364, 71.7356
365, 71.7356
366, 71.7356
367, 71.7356
368, 71.7356
369, 71.7356
370, 71.7356
371, 71.7356
372, 71.7356
373, 71.7356
374, 71.7356
375, 71.7356
376, 71.7356
377, 71.7356
378, 71.7356
379, 71.7356
380, 71.7356
381, 71.7356
382, 71.7356
383, 71.7356
384, 71.7356
385, 71.7356
386, 71.7356
387, 71.7356
388, 71.7356
389, 71.7356
390, 71.7356
391, 71.7356
392, 71.7356
393, 71.7356
394, 71.7356
395, 71.7356
396, 71.7356
397, 71.7356
398, 71.7356
399, 71.7356
400, 93.2039
401, 93.2039
402, 93.2039
403, 93.2039
404, 93.2039
405, 93.2039
406, 93.2039
407, 93.2039
408, 93.2039
409, 93.2039
410, 93.2039
411, 93.2039
412, 93.2039
413, 93.2039
414, 93.2039
415, 93.2039
416, 93.2039
417, 93.2039
418, 93.2039
419, 93.2039
420, 93.2039
421, 93.2039
422, 93.2039
423, 93.2039
424, 93.2039
425, 93.2039
426, 93.2039
427, 93.2039
428, 93.2039
429, 93.2039
430, 93.2039
431, 93.2039
432, 93.2039
433, 93.2039
434, 93.2039
435, 93.2039
436, 93.2039
437, 93.2039
438, 93.2039
439, 93.2039
440, 93.2039
441, 93.2039
442, 93.2039
443, 93.2039
444, 93.2039
445, 93.2039
446, 93.2039
447, 93.2039
448, 93.2039
449, 93.2039
450, 93.2039
451, 93.2039
452, 93.2039
453, 93.2039
454, 93.2039
455, 93.2039
456, 93.2039
457, 93.2039
458, 93.2039
459, 93.2039
460, 93.2039
461, 93.2039
462, 93.2039
463, 93.2039
464, 93.2039
465, 93.2039
466, 93.2039
467, 93.2039
468, 93.2039
469, 93.2039
470, 93.2039
471, 93.2039
472, 93.2039
473, 93.2039
474, 93.2039
475, 93.2039
476, 93.2039
477, 93.2039
478, 93.2039
479, 93.2039
480, 93.2039
481, 93.2039
482, 93.2039
483, 93.2039
484, 93.2039
485, 93.2039
486, 93.2039
487, 93.2039
488, 93.2039
489, 93.2039
490, 93.2039
491, 93.2039
492, 93.2039
493, 93.2039
494, 93.2039
495, 93.2039
496, 93.2039
497, 93.2039
498, 93.2039
499, 93.2039
500, 99.9574
501, 99.9574
502, 99.9574
503, 99.9574
504, 99.9574
505, 99.9574
506, 99.9574
507, 99.9574
508, 99.9574
509, 99.9574
510, 99.9574
511, 99.9574
512, 99.9574
513, 99.9574
514, 99.9574
515, 99.9574
516, 99.9574
517, 99.9574
518, 99.9574
519, 99.9574
520, 99.9574
521, 99.9574
522, 99.9574
523, 99.9574
524, 99.9574
525, 99.9574
526, 99.9574
527, 99.9574
528, 99.9574
529, 99.9574
530, 99.9574
531, 99.9574
532, 99.9574
533, 99.9574
534, 99.9574
535, 99.9574
536, 99.9574
537, 99.9574
538, 99.9574
539, 99.9574
540, 99.9574
541, 99.9574
542, 99.9574
543, 99.9574
544, 99.9574
545, 99.9574
546, 99.9574
547, 99.9574
548, 99.9574
549, 99.9574
550, 99.9574
551, 99.9574
552, 99.9574
553, 99.9574
554, 99.9574
555, 99.9574
556, 99.9574
557, 99.9574
558, 99.9574
559, 99.9574
560, 99.9574
561, 99.9574
562, 99.9574
563, 99.9574
564, 99.9574
565, 99.9574
566, 99.9574
567, 99.9574
568, 99.9574
569, 99.9574
570, 99.9574
571, 99.9574
572, 99.9574
573, 99.9574
574, 99.9574
575, 99.9574
576, 99.9574
577, 99.9574
578, 99.9574
579, 99.9574
580, 99.9574
581, 99.9574
582, 99.9574
583, 99.9574
584, 99.9574
585, 99.9574
586, 99.9574
587, 99.9574
588, 99.9574
589, 99.9574
590, 99.9574
591, 99.9574
592, 99.9574
593, 99.9574
594, 99.9574
595, 99.9574
596, 99.9574
597, 99.9574
598, 99.9574
599, 99.9574
600, 90.9297
601, 90.9297
602, 90.9297
603, 90.9297
604, 90.9297
605, 90.9297
606, 90.9297
607, 90.9297
608, 90.9297
609, 90.9297
610, 90.9297
611, 90.9297
612, 90.9297
613, 90.9297
614, 90.9297
615, 90.9297
616, 90.9297
617, 90.9297
618, 90.9297
619, 90.9297
620, 90.9297
621, 90.9297
622, 90.9297
623, 90.9297
624, 90.9297
625, 90.9297
626, 90.9297
627, 90.9297
628, 90.9297
629, 90.9297
630, 90.9297
631, 90.9297
632, 90.9297
633, 90.9297
634, 90.9297
635, 90.9297
636, 90.9297
637, 90.9297
638, 90.9297
639, 90.9297
640, 90.9297
641, 90.9297
642, 90.9297
643, 90.9297
644, 90.9297
645, 90.9297
646, 90.9297
647, 90.9297
648, 90.9297
649, 90.9297
650, 90.9297
651, 90.9297
652, 90.9297
653, 90.9297
654, 90.9297
655, 90.9297
656, 90.9297
657, 90.9297
658, 90.9297
659, 90.9297
660, 90.9297
661, 90.9297
662, 90.9297
663, 90.9297
664, 90.9297
665, 90.9297
666, 90.9297
667, 90.9297
668, 90.9297
669, 90.9297
670, 90.9297
671, 90.9297
672, 90.9297
673, 90.9297
674, 90.9297
675, 90.9297
676, 90.9297
677, 90.9297
678, 90.9297
679, 90.9297
680, 90.9297
681, 90.9297
682, 90.9297
683, 90.9297
684, 90.9297
685, 90.9297
686, 90.9297
687, 90.9297
688, 90.9297
689, 90.9297
690, 90.9297
691, 90.9297
692, 90.9297
693, 90.9297
694, 90.9297
695, 90.9297
696, 90.9297
697, 90.9297
698, 90.9297
699, 90.9297
700, 67.5463
701, 67.5463
702, 67.5463
703, 67.5463
704, 67.5463
705, 67.5463
706, 67.5463
707, 67.5463
708, 67.5463
709, 67.5463
710, 67.5463
711, 67.5463
712, 67.5463
713, 67.5463
714, 67.5463
715, 67.5463
716, 67.5463
717, 67.5463
718, 67.5463
719, 67.5463
720, 67.5463
721, 67.5463
722, 67.5463
723, 67.5463
724, 67.5463
725, 67.5463
726, 67.5463
727, 67.5463
728, 67.5463
729, 67.5463
